Id,LetterGrade,StudentId,TeacherId
7c6d9c8d-2800-4f9f-b35f-6b77318d15e5,C,1739cc67-9407-49ce-89b4-453d2bd4cfa5,3e4ead6d-27cc-428f-ae68-4bdb4c6387e0
66afa0a4-edb5-4c45-8f0d-a9711395e52e,A,09c1aa05-3f73-46e1-98dc-0419340c0c47,5249ded5-d44b-488e-9838-367e4a2b67a8
eb236960-ffed-411f-bf46-18f6f65357e1,A-,2cb234c2-e16f-47dd-af42-6d8e1c2bbedd,6a64a9b6-5d90-46a1-8f08-db26b9ba3211
1929abdd-df64-49b1-a22a-b0a92b87ceb3,A+,30f9820c-1fdd-434a-ba22-87e87d276d1d,bce61f6d-ebd5-42e4-8627-a62f07562c34
be7f8f5d-afa5-4801-b7da-e96897e974ec,F-,60fbd3be-2d61-46dd-934d-31d73d062796,1deb6d34-1d1a-466d-9387-99dbcadecc49
b0983ac4-eed8-44eb-a28c-b2744edbb7d5,D,aa93a412-ffbc-406e-958c-0fb36174e793,8545965f-a475-43ce-bcc0-baffd816621c
6c0586ec-41b0-484e-90b7-2b2dc49af195,F+,bac7c923-ef15-4999-8072-e2e6220a79fc,b8aebd1a-7605-4223-948e-2e72c691978b
e396cc6b-2b28-402b-989d-7a9bf8173dbe,B+,a87aab7c-6e76-4013-92eb-dc8985edf7f0,a9bb487d-0208-48c4-95a0-47569edad1ba
c48d21d1-9e22-4968-b0c7-428e59e78794,A-,f0b1779f-2bd3-4fe6-9dc7-ebc4b050a7ec,286aa3e8-d56a-4e26-8974-13c40f8132a9
3877ccdd-fd5d-472d-89db-fa75af3b9457,B,a999b1cf-fda0-4545-bc55-b64f1c8a1be4,0ec423b4-f278-4447-8eca-12e73ec0ab58
0b2965de-0165-42ce-ba74-0ce1c8cae9b3,A,527a3652-f285-4a1e-9d7d-58b938f80d91,0ec423b4-f278-4447-8eca-12e73ec0ab58
32e736a2-13c7-45a8-b80e-d3c6404fe6ad,F,81c29e3c-99b6-4518-9f8c-c2affc086be3,2ce17127-622f-4678-9edd-882fae6ce2e9
994fd03a-6bf7-4297-a583-2fa1b96d085c,D,a78a1dba-268a-4b62-9c45-ba1ddde88638,6d4ae42b-801b-464c-a068-0c710b2e5d9e
d8cc06e1-78e9-430d-8edc-16bdfb93e21d,D-,b6b7ad72-84ee-433e-8594-66531727cbbd,86c08561-20f4-491c-9a55-92cd53eadd58
486973fe-c4c9-4eaf-8433-56566818b5d8,C,4d526ef5-7db2-4868-a15b-e004ae636b35,407b81d9-5996-41ea-8b22-b129e5b6fa8c
ada6c06c-dccb-4743-8765-80ed62db49fc,F,580bb4af-c087-4906-9de8-8a5678c26b4b,222a0c52-efd7-4a04-9904-6cfef3f8ffcf
85c9c2fd-c88b-4506-b71c-46f715f99309,C,c76c38cb-d41f-4b95-8cc4-efb4daee638f,fc6dfb8c-f206-4cfc-9217-b89aa43f80c7
e0d914cd-2674-42cc-8959-d10283f5e3a3,C+,e50444dc-e165-42fc-a888-0d1f95d3f93c,a2efbea7-1319-4a78-a4a8-675e95a2d05d
c19d6e89-91cd-4c23-ad43-4297a4db4235,F,7926e549-32db-4328-a2b3-ac45cdbb31e3,a4c2fe35-2d67-4bba-9349-812b95fe9a09
bfb72514-5fc9-4ced-a4a1-1ea0ea1b6be6,F+,b18cdf70-e19c-4cb6-bf64-33fb7372052a,e45f06f2-b494-49af-b2a3-e5c66a508f6b
bfff483a-ba0a-4e81-9573-8d25af579614,A-,cb45e7e3-8f2f-4236-b71b-6ea2b12030b5,bbd85afc-47ad-47f0-89ec-ec8d609ad5d6
f2202251-693e-436a-9b82-37a861ef82b1,D,c52e5218-dbef-4733-8091-eecbe366ec51,357d1c6a-cf51-4edd-b719-e171506d3542
1650a8d4-a641-468c-8954-3118f2ae8db2,F,654c47fb-0105-4ed3-b791-0fb465b27f8d,ac518176-f76d-4144-8b14-78a25bbe0eff
f0db1bfc-29c3-4723-b292-8a40e28f38e5,A,3761cb5f-97aa-4e3e-b9be-d941315aac88,b8aebd1a-7605-4223-948e-2e72c691978b
8101b754-77b4-4014-b6b9-196beded0dd2,D+,9bd28b9e-e9db-4f87-b21f-926201307d11,b4366bda-a324-4527-bd69-8069860e3d71
ba278684-5bd6-478b-8181-9455f4b4d119,B+,e8a168fa-ed1e-4c6f-83a6-909c6fed8e12,44e7c725-51c6-426c-8861-3c4175b03749
e74a3e96-d955-4f3c-aa7b-7e1e534f7dfa,A-,d80b899e-93e1-46d2-8ece-4ebdcdd92d03,7ca7afbd-9688-4460-99a3-ad9099ee9e2b
8e4952d7-f05c-4060-b52d-a80b7fbcc0ee,B,c7437ac4-133c-46a7-b490-4cb632fe06f3,ac518176-f76d-4144-8b14-78a25bbe0eff
ab96dc85-6812-441f-b515-55a3e21ad0ea,A+,d05b6454-418b-4c99-88c4-f0acc04cb6c3,694c7824-5428-4fba-95f8-7fc8e5b48ecb
48492884-e4aa-4cbb-863c-33f4a5f85268,F+,d846a29b-0421-4924-82e2-19e34ef20bf5,b635ede6-c582-4850-a3d9-5825af931b95
f2e0c82c-82c3-483a-af17-a02b74b94ecc,C,d22310f3-dca1-44b2-883e-693e8123e874,6d4ae42b-801b-464c-a068-0c710b2e5d9e
83a3bd57-4ad7-42e2-b460-137b6df52553,D+,3b95f84d-8b68-4dbe-9442-c65cb72157fb,b4879ada-a16f-42db-8493-ad2bc93ee438
53d827d5-46ae-479d-920d-2f702e7ded82,B+,931fb21e-27fe-43a1-9625-75de0bc76867,1deb6d34-1d1a-466d-9387-99dbcadecc49
0fcd7fdf-ba98-430e-9797-0ff94bf0cf75,F+,23957f85-d6be-41f2-8b03-9eaad16e155e,72725b70-5ba2-4435-9bd8-bbbffecc9389
9ae311d1-7c1d-40eb-a78e-c13f325d2001,B+,545d5379-5b6c-435e-a9f1-4c9a0a09fb85,7a320b68-98bc-421a-839c-9121fde3a798
aeb8c54b-78be-4833-bead-a70627863412,B,dfdb4ac8-353f-425e-ab3d-d18b6a786053,89cd69d2-03a7-41b8-8a0a-4f363f728c9b
6458dda4-ec79-40f7-b842-90e8c711dd5e,D+,0bd75407-d4e6-4d0d-8903-141c9742d297,26022f2e-cfa7-48d5-8a73-923c110cca20
01e849c3-9648-4456-a1de-41cadebb140d,D+,cc4f2ee7-55ef-480c-9982-b4ffef078876,a9bb487d-0208-48c4-95a0-47569edad1ba
5695cc04-0d95-475e-92fd-20614d2fd418,D,97f3eda1-7f31-4b52-a45f-879f9a38386a,68d81d6d-6dde-47b9-9f79-4e04b3ba6086
19db8f72-28b1-473b-b488-1fa790a0228c,C,ec0eefcc-8ac4-4cbd-b94c-68e9cae9046d,8a699765-fba8-4563-9b45-03449f980c3b
68816ead-72b0-4cb5-9096-f199eef51432,D,5d011c99-f836-4afc-b702-e1aed9a0d899,68d81d6d-6dde-47b9-9f79-4e04b3ba6086
12cac570-9a7b-4184-928f-bce5a5cbfeba,B,38268032-cda4-433a-aa76-7b88f590d6ed,d4b69cc8-0c4b-4c1e-802d-2204e2b3885e
60c32f93-828c-49bb-8f08-e83615b0bc21,A,50e3816d-f5b4-4031-8603-caf80f1a8f9d,a2efbea7-1319-4a78-a4a8-675e95a2d05d
2ce74d36-0426-44de-8d6a-2cd63265c87a,B-,f1b4af51-b904-46c3-9751-6818b211fa4d,4bb6f462-9156-425c-a212-1223d414eef4
cb96bdfa-5d1d-442e-baa5-a3c8b7cae82f,F+,06b65ece-36aa-4388-adc4-1a65dea08755,0993a2c1-aed7-4f24-8941-f087875a1452
c08a972d-afb2-40d6-bd6f-cef0871ef505,C-,16622f25-aceb-4d2e-9552-c40ec4c9277a,b8aebd1a-7605-4223-948e-2e72c691978b
23e2e329-d670-4d32-86a2-077494ad27b1,D-,3e277a37-f017-493d-9aea-7aa690cfd0da,222a0c52-efd7-4a04-9904-6cfef3f8ffcf
4c23a39b-8c48-4528-b295-9485eb18402d,B-,fba39f3d-7ab2-4f32-ba8f-a5c69619615a,1e72d1ee-accc-43f6-a215-81c2394c4e7c
80f91200-df73-4c44-9607-c52b38827352,F+,6ceb2823-5e60-4970-93e8-427788f4d0df,0993a2c1-aed7-4f24-8941-f087875a1452
edcafd87-6677-444f-873c-14d5fd31bf0d,B,7ef6ed52-edb3-426a-a029-9438e10ce4a8,89cd69d2-03a7-41b8-8a0a-4f363f728c9b
69f4ce74-1aab-454f-bf5e-afe36656a177,D,0eb40219-798b-4054-8b93-79c27eec0c47,b3119b65-0115-4e0d-8927-ba40ac4b83be
b53b64c5-41a8-44f7-a23d-d5e33cacc04d,C-,df6c6a00-fa3b-4a64-9ba5-bf6d78db2ef3,79f99032-59f5-4c59-af1e-8d87ccf180ae
5e45f9a5-eedc-4812-9e29-46ac527bf910,A,fc9a330b-f5ff-4234-b41d-8ddc8b075a21,44e7c725-51c6-426c-8861-3c4175b03749
fa3fdd0f-4c1b-48d4-96b1-0435774dc0c3,C-,0fa13a5d-8f8a-47b5-9903-a26ce63cd44d,bbd85afc-47ad-47f0-89ec-ec8d609ad5d6
3e366041-759d-4945-b628-4f91854ad891,A-,3c20a278-cdbc-47bd-b381-7819bfc2ff59,89cd69d2-03a7-41b8-8a0a-4f363f728c9b
36de8372-7e9a-45ba-b571-cb123b0c673b,D+,47c61a30-9ed3-4986-b861-62bdbfcc551b,08f98650-3873-4694-898c-9c39a1f34ff4
50e1b885-9aaa-4db4-91b1-5ac8d9575d0e,A,a89c0f15-87da-45ac-abbf-db2297f827a2,3564934c-35e7-4f38-90b2-87a75e65759f
e6761973-ef32-4997-aee4-bb9a27a27915,F,0cdd7512-c3bb-4005-a136-de59725abee5,53bbb617-7eb3-4316-8cea-bfb436c64d77
c8f20bf1-4378-427a-98b3-f90c30d451c1,F,91aec97d-65a7-4868-8fdb-54683c8175cf,ac518176-f76d-4144-8b14-78a25bbe0eff
911654b0-3917-49e7-9f01-cea493565f33,D+,2e01faf4-1f32-4fdf-86b1-674f68429bbd,8a699765-fba8-4563-9b45-03449f980c3b
48a625d7-e4c5-444b-b33c-ec451423ed75,F,08aaef9f-f30a-474c-8ee3-b479e399dd22,694c7824-5428-4fba-95f8-7fc8e5b48ecb
1a7e0848-d85d-4a62-9a5d-96888e8fb2f5,D,c1713431-d6c2-4b3b-b9ae-1612a31f4913,44e7c725-51c6-426c-8861-3c4175b03749
6de4236d-6fae-4c3f-889d-45b5fca8bdd8,B,441d8207-8279-41fb-9c18-7decbc97a309,79f99032-59f5-4c59-af1e-8d87ccf180ae
d6546910-2eca-4e95-841e-27b98f652a9f,D,8554c3ac-931d-4e29-9751-d6b8cce949f4,08f98650-3873-4694-898c-9c39a1f34ff4
fd6bfd2c-12e6-4b64-8ef0-fd4fd7dc8f08,B-,279b9049-3767-4d85-8fc4-1bee9a32cc0e,a2efbea7-1319-4a78-a4a8-675e95a2d05d
5ab1ff13-b58b-41fd-8da9-6834195c745b,C,df6c6a00-fa3b-4a64-9ba5-bf6d78db2ef3,99f88e6a-af66-4ab9-86da-90ae1e2fa093
fa7672df-35db-4e2e-9b7c-b2116cd7216a,F-,e17fbc4b-0c2f-477e-bbd9-0769a02f85a2,5e92cec0-1893-4c38-9876-53e0074bb36b
679ad3a8-eb8b-4c88-99e1-665baf4190af,F+,376dd89d-2e41-4188-a91e-ab11b3f38604,173c5cd1-1850-40cb-b342-941deb58cf07
d53d5bef-b0ca-4c59-960d-24d39b3eaa72,A,adb2450b-abc6-4f44-b473-d9513eddd68f,03558aa8-2bbe-465c-a2de-f8b3ddf19fcf
84021394-9ea7-42c4-9c9c-4392d607c1b9,C-,4af6d0b2-6875-45f2-a8f6-ddacfeac01a6,0993a2c1-aed7-4f24-8941-f087875a1452
68016c87-bf06-41ce-8563-2edc80b1dc1c,C+,038f2940-99c9-44c4-9df8-a2a8ffa416a6,68329e43-8667-4196-a988-36ce6d4f692c
c6735c03-87a1-40b5-97eb-417b9486cb54,C,0c099148-14d3-4e83-b382-8753223daf4b,3564934c-35e7-4f38-90b2-87a75e65759f
77dd0c7d-5e96-4175-a852-f5fbb11ac7a9,C-,ac9a378f-e2a7-4070-b641-1afc284f2663,b4879ada-a16f-42db-8493-ad2bc93ee438
1f10af95-0ce4-4dfa-8bde-1d559ca71c78,D-,e8f90bb0-584f-4e22-8cae-d47ee5ae8181,79f99032-59f5-4c59-af1e-8d87ccf180ae
db63d7aa-1f1a-4a0a-b06d-08893d69ee60,B,87a0b91b-0ee7-4cd1-92ae-b0c2d3210e02,d0cc47a6-e286-4119-b018-5aec129f5386
9e365293-1499-4bb5-a789-c117886d1ade,F-,2cb234c2-e16f-47dd-af42-6d8e1c2bbedd,3e4ead6d-27cc-428f-ae68-4bdb4c6387e0
5ccabec8-97f2-4ff8-b630-d64c33eb8b31,A-,f9cfacf2-5d32-4375-a66f-35d3855bf8f9,dc0b5f29-a935-4a35-8b02-ee9926fe1b00
251797be-8984-49d8-b8bc-9e62f21cf9b4,A-,bde9b68c-1c15-45c9-9505-c7787df46fd1,d9c2d18b-d4f7-4025-8f99-fa632c9cdb3c
d42e5590-2e56-4327-9a79-84053075e9ec,A,d4a3f4ff-c495-4025-8d7e-fa22e7384606,0ec423b4-f278-4447-8eca-12e73ec0ab58
fb5da59d-007c-4e31-b6ea-d76dbc6e943d,F-,1aee7254-45ab-40a0-9cc3-a3c872938adc,561eab3f-408a-4f8f-beb3-77b4d1cc73eb
989fcad8-1c93-49eb-b6a4-2efd22c3e745,B,f06eee0b-fa77-4a61-853d-f087ed112e22,b635ede6-c582-4850-a3d9-5825af931b95
5af3fb8a-0c55-43b6-a5f2-9b3b9e143a7a,C-,04af130c-b128-4729-991b-0cae38562e0e,1deb6d34-1d1a-466d-9387-99dbcadecc49
76331d3f-efe6-4109-95dd-dc867b5d671b,D,d2b58bc8-11e7-4eb6-b394-f6ec2d8512ec,b635ede6-c582-4850-a3d9-5825af931b95
df1c08c7-95e0-412f-aed6-7563ec5922d6,C,430d4c78-0ef3-4e60-a1ed-28a71c54025e,a01f4ca7-c866-487f-adf0-b7ca62e1e94c
2d3f070f-1ffa-47c7-827e-44c0d8df4001,A-,57433213-0c1c-48d0-b2b7-c695fe3ac17e,8a699765-fba8-4563-9b45-03449f980c3b
db9ee0d7-58ae-4e02-aa8a-78bf6db7398e,D+,ab301132-2b3f-4945-91ca-caca5ba4a9d7,68329e43-8667-4196-a988-36ce6d4f692c
6e18a290-5fd3-466c-9544-834e22d1a2d0,F+,1e31c2fe-dca5-4c96-b5b6-0564da6e2053,86c52214-7fd2-49f6-b14d-212ffc1ef84c
813ada0a-22cc-4307-80af-dcf6c31c9239,C+,c04324a1-9e7f-4ee1-be8e-5d8158161a5b,561eab3f-408a-4f8f-beb3-77b4d1cc73eb
9326fce2-0ae7-486b-9073-abd7c2c444ca,F,945cb4a7-796f-48e9-a050-f0a5aad73fd1,8545965f-a475-43ce-bcc0-baffd816621c
d4654fc7-e5af-4b60-87be-2916329619c1,F,fd1244ee-2aa8-42d8-887e-12557b77d5ee,b3119b65-0115-4e0d-8927-ba40ac4b83be
8fe434f2-40bc-4ead-bfb6-b3e40df78e68,C,df5c2d53-bb80-4d7b-9466-7dd8a06976ec,7ca7afbd-9688-4460-99a3-ad9099ee9e2b
b3849baf-ca06-4f70-a789-125b7557dc3e,C-,b61866e4-469a-4e27-b462-1c8d0aa9ec3b,0ec423b4-f278-4447-8eca-12e73ec0ab58
58d70dc8-98bc-432e-bf83-5f4a220a4cbd,D,3389f3c8-468a-4bc5-bff8-ea993080fd5b,d9c2d18b-d4f7-4025-8f99-fa632c9cdb3c
3322cdd6-6811-4de8-aec1-ba5e74a640fe,B+,d2b58bc8-11e7-4eb6-b394-f6ec2d8512ec,357d1c6a-cf51-4edd-b719-e171506d3542
163c99ef-764e-4999-af35-9c42d9dd7557,F,18c98fcf-4f36-4659-9174-4159f274137c,a4ee82c8-de04-4a63-b21f-6d801fcebbc4
740534b9-f5ef-4b96-b492-6a8bd6de66d3,A,1a4e8b50-3116-485c-81d0-fab673be3b46,a4c2fe35-2d67-4bba-9349-812b95fe9a09
a50cb75a-fe91-4fab-9f13-c04bfeaf1bbc,D+,52b215b6-190a-4bc7-8343-2ae79731c7b9,05aaf131-f42b-4f1b-a218-4b4e16531964
24723614-63ec-454c-876c-1689c39b379c,C+,e3d61b36-981c-4fd7-87b6-e613da7dbfef,b4366bda-a324-4527-bd69-8069860e3d71
5ee9e1ac-3fbb-447f-a408-922c0ae1acc8,D-,c00b8716-bbd4-40dd-8fef-e11e15a0b31b,0ec423b4-f278-4447-8eca-12e73ec0ab58
64455f2d-6fee-4e0d-bf1b-b2766aa120ec,F-,9ec2833c-3014-49a0-84cc-150a2eb67cfb,1e72d1ee-accc-43f6-a215-81c2394c4e7c
b9e0d30b-c861-4f7c-a2a7-a47bd18ff58c,D,ddfa9d92-beac-4c38-ba88-3fd61da8e2f7,407b81d9-5996-41ea-8b22-b129e5b6fa8c
81a3f4c4-d71a-458c-a848-9fd889a00f80,D,913101b0-167b-4180-9b15-60cc8f9f1b7f,d0cc47a6-e286-4119-b018-5aec129f5386
4d32d33f-eb1c-4662-bf6e-ce0ed1ea9e54,F+,ac9a378f-e2a7-4070-b641-1afc284f2663,7196c9d0-3353-4955-a7fc-f433bb85ddf8
5b7c2afb-7650-4556-afcb-55b1ec3c41fb,B-,c00b8716-bbd4-40dd-8fef-e11e15a0b31b,e45f06f2-b494-49af-b2a3-e5c66a508f6b
b2dac6df-7dc0-433b-9c8f-913ed1274be2,D,9d2ad0fb-8675-4e84-bfef-56bbd38588a2,13cebc79-5b6e-4b4d-84e9-925e5e6c2474
ec168c4a-8765-4988-b448-f8195d128eea,D,19844f10-552b-4248-b022-1ab7b6cbce4f,1e72d1ee-accc-43f6-a215-81c2394c4e7c
a97a1054-a078-43f5-a4aa-5acd849ef557,D,795945a1-20ee-40b6-95fb-3791c7386bf7,89cd69d2-03a7-41b8-8a0a-4f363f728c9b
a71d199e-6f78-4b9f-9e38-2f5d5a7e95a7,F-,d4587313-b66d-4ad7-85fb-9ef80a175de4,694c7824-5428-4fba-95f8-7fc8e5b48ecb
3c625106-cac8-453a-93ed-d4ed987f889d,A-,84f060a9-f664-4943-b741-688471cf88ef,407b81d9-5996-41ea-8b22-b129e5b6fa8c
e0b1df03-690c-44bf-a3f6-20724e23d4fe,F+,d97ae845-6642-487a-88c7-659642f4d1a3,a2efbea7-1319-4a78-a4a8-675e95a2d05d
bf619424-261a-49de-813f-1a19bcc5880a,B-,6cde14ef-1d52-4f4f-8742-ffe5c988cc51,36852f45-14ce-4c8d-a27f-158ca5728814
dc5dfbad-7807-4849-875d-d7c82db20528,C+,5f683dcf-2acb-4451-be9c-f2958b045427,05aaf131-f42b-4f1b-a218-4b4e16531964
016b70f4-4539-4454-aefa-4b0239addfca,D,77265626-d425-4b47-b7f2-5d081fc396a6,bbd85afc-47ad-47f0-89ec-ec8d609ad5d6
e549f2f6-6f9e-4fb5-8f99-fec5174f90ed,B,9927a09c-8227-4c70-bfe8-74087a48a18a,d0cc47a6-e286-4119-b018-5aec129f5386
35e7fffc-178e-40a0-a894-c79abe660389,F-,56c81a0b-6410-44b9-a10d-59f0099a0354,27882fe3-360b-4c89-99bf-089ff18ab89a
c6c5c363-0ed3-44fa-a02b-1328fcb90905,A-,34758f42-a393-41d7-9133-cd9c1106f504,a67d38e4-8625-4a00-811c-c2c1e9a88a9e
522ffe97-8c6f-4954-8418-6554dc9b25b0,C-,7b4ac93f-2aae-4ccd-966b-348f9d7753c3,7ed8c3a0-0ec9-41fe-bdae-705b18fb17fb
bb1415dc-1246-4866-bca1-efc1bb614d76,F+,f02e7795-734b-476e-a7ef-db89fa415df1,7196c9d0-3353-4955-a7fc-f433bb85ddf8
30e440a1-59c4-44ec-ab53-a1b75e0774d4,C+,9f6bf03a-e845-493e-903d-99d7d2035e11,89a1c38e-d86a-4508-9ffa-443cec35fd5a
9120805b-3292-4124-897f-5726e2de1f1e,B,606a9f4a-b266-4207-8b3a-28b64c9eeed6,a67d38e4-8625-4a00-811c-c2c1e9a88a9e
2cd78a79-3c12-4703-9ae2-d2358d88f7c7,A-,f3f4215d-1ba6-42c2-a1c1-d4f6c81ce580,45f4c656-851c-445e-814a-9171a5160dc0
7bcb3035-6f24-4439-8bdf-78cae6b1d785,B-,02df6fc5-aafd-4799-b417-3050457cd31d,0ec423b4-f278-4447-8eca-12e73ec0ab58
61ba7091-d098-468c-b0de-765053e730c0,B,5f8c8092-d46e-47fb-aca3-366f965486a4,7196c9d0-3353-4955-a7fc-f433bb85ddf8
f43463b3-98ed-4b6e-a868-e81d07d9ab0d,D-,93f29a82-5649-4d09-98b0-743d25be9c0d,222a0c52-efd7-4a04-9904-6cfef3f8ffcf
ec735645-ea97-4630-9722-2669bf5c3188,A-,3e1c56da-6eac-4f4e-9082-a7b32ed261b4,53bbb617-7eb3-4316-8cea-bfb436c64d77
4d271cf2-fce7-49fe-aa0f-a4d572110920,A-,8db63e80-264e-44f3-bc6d-df7397bd4c96,043c2c56-39e5-4fb5-a5bc-140411399476
18aee6f5-1062-48da-95e2-43a3177be3f6,A-,b0d7c499-83c9-4c59-a582-c4d1f77dbfd1,27882fe3-360b-4c89-99bf-089ff18ab89a
5564a9a9-1137-435b-91a7-9d15ababa715,F+,5a5b5611-adbf-4f02-8af7-7d0a9d7cbb4a,407b81d9-5996-41ea-8b22-b129e5b6fa8c
8a555e19-49e8-45b9-a1ed-66089d1b51b7,D,ad1d45b8-4b7e-4cab-bb67-2cb8de6f6ccb,e45f06f2-b494-49af-b2a3-e5c66a508f6b
96b0bd05-8c5f-41e5-977f-9f29a498751c,F+,d25edc85-969d-4fb6-b9c6-9d217b5920fc,05aaf131-f42b-4f1b-a218-4b4e16531964
113abd03-a6b5-43bd-b73b-1abcd055d251,A,12f13f00-fa9d-4672-9f16-43df2100e1b9,86c52214-7fd2-49f6-b14d-212ffc1ef84c
11931be2-b52a-4879-b784-483ad615cde5,B,6f863b7f-d96c-4156-b9fc-4082866d71fc,6a64a9b6-5d90-46a1-8f08-db26b9ba3211
aef06ffc-1823-451b-9e76-78086fadc838,C,de1fa5bc-e20e-4d78-ab45-218962add784,bce61f6d-ebd5-42e4-8627-a62f07562c34
3d35a628-3865-479c-89d9-c69e2e146f96,A-,ca03940e-f9d2-47eb-96be-17ee44719db5,03558aa8-2bbe-465c-a2de-f8b3ddf19fcf
d800ef4e-b879-4e4f-ad27-5068721823fa,C-,aa93a412-ffbc-406e-958c-0fb36174e793,d00b331e-a480-4181-8a53-2c7ae99b416d
e0931117-f7d4-478e-8c9d-0f8b6998dc26,A-,72d3abea-57ea-43ab-8244-3a81db2c50f5,ea6dc88f-b999-4050-b275-9e92f8c733ea
58e3e7ef-ed3a-45dc-ada7-2d1b7d0fc886,A,f31bd132-b310-43f0-9c0e-d481ee8a5479,89cd69d2-03a7-41b8-8a0a-4f363f728c9b
d250f63a-9c33-4929-9744-9c5cbf45729d,F,09c1aa05-3f73-46e1-98dc-0419340c0c47,13cebc79-5b6e-4b4d-84e9-925e5e6c2474
8043e1f3-be87-4e71-84eb-8f387446e72b,B,3a71fd96-9b02-4238-b9fd-e4a7dccc8cf1,08f98650-3873-4694-898c-9c39a1f34ff4
b2c8ba79-00ea-4d79-96d3-9ea45f925982,B-,dbcbda9c-2bcb-4e5c-b9b8-7a591e56e266,8a699765-fba8-4563-9b45-03449f980c3b
4924591b-f906-493c-abde-6157c80bffb7,D,c86b37af-26c1-4282-a0ce-374e4164352e,7dd8ad51-a9de-4f0a-8d5d-4f70192af4c6
7db0757a-fe8c-4b5d-82b0-9d5af2e75794,D-,567374c9-16fe-4559-8d86-4b2debdb3d1d,a67d38e4-8625-4a00-811c-c2c1e9a88a9e
028f8a97-9f25-435f-934f-1d19577ba73a,A,daa27fb5-1027-447d-bdc1-81addd9099ab,51d98163-4e25-420d-b530-fcf9b84e583e
9575fd0b-9a78-4adc-96d8-e2e8e7e08819,C-,65c46366-ac46-4970-a7c6-ce3f8f18c097,dc0b5f29-a935-4a35-8b02-ee9926fe1b00
1316a74c-3a24-4b2e-af12-8898c2a8b2bc,D+,c00b8716-bbd4-40dd-8fef-e11e15a0b31b,51e6c090-d503-4e05-be8a-6cb0cf92c71c
61694ae1-37ad-4012-bc5e-e6586027cfb5,F+,26281319-0950-410e-98fd-c1401e7517a5,99f88e6a-af66-4ab9-86da-90ae1e2fa093
397cfde7-f4cc-46be-a66e-c86354acb033,B-,8083fd6a-5f98-43e4-b3b5-1fd022969415,0f828e19-3619-4bd5-8b17-789eacd9f073
67633e4d-7b60-4af5-919e-7e46425d4de5,C,29616971-5dc9-494b-aed5-99ed757babcb,8a699765-fba8-4563-9b45-03449f980c3b
f282ef07-32f0-46a6-9237-9fbb87e21083,D,d846a29b-0421-4924-82e2-19e34ef20bf5,5249ded5-d44b-488e-9838-367e4a2b67a8
f28f26a7-7b34-4857-9c54-c25ce78d0261,D,23c43fbe-b7d4-4bfb-ae42-dcab022cc16d,ea6dc88f-b999-4050-b275-9e92f8c733ea
c2916247-0176-4119-a6dd-418132a85464,D,4579c0f8-06e0-436f-ac18-f7ff33d9b917,b9c6001b-624f-4d48-afa5-02cf6ec9224e
5fa2a31d-87e8-4482-9194-f59e8a7d3cb7,B,7b4ac93f-2aae-4ccd-966b-348f9d7753c3,3564934c-35e7-4f38-90b2-87a75e65759f
6a43cc62-007a-4546-9a11-1573ce74f153,A-,8f8d159e-05d5-43e6-ac31-5438ec0b45dd,51e6c090-d503-4e05-be8a-6cb0cf92c71c
b7fbe4bd-be33-4148-8d04-49dd16b74668,B,2c33d889-0f13-48e6-a841-0c147f60f531,7196c9d0-3353-4955-a7fc-f433bb85ddf8
424247ed-b391-4440-beac-e0e04f6e8c5a,D-,3bdb6ad7-84ef-42ed-ae06-6d9cfc22780f,7dd8ad51-a9de-4f0a-8d5d-4f70192af4c6
31a1eda9-eeb9-4232-8917-f51a37722727,F-,8e1274bd-d3e7-4df0-b128-1d0119c46868,12176d11-5136-45c6-a0c0-20bf4804fe8f
ecfa3064-3f35-40db-8d5f-d77f4b5269bf,D,38dfee4e-e535-4076-8555-d467796498c7,64f3a0f4-37bc-4843-a39b-963d4d1e30bf
a0eda2f0-3358-42f6-a343-915c3b44925f,B,c68937e0-18ce-4a30-87b2-2dd1a938111f,79f99032-59f5-4c59-af1e-8d87ccf180ae
569b33b8-ac13-4191-b5a2-2b4ca67123a7,A,1dbb04db-cb44-4e9f-b340-689167d129b4,d0cc47a6-e286-4119-b018-5aec129f5386
bdbd8fd9-aa98-4c88-8228-203775dfab6b,A,5b773b11-50f9-4cf3-95dc-a901cea93ce5,08f98650-3873-4694-898c-9c39a1f34ff4
820530dd-aa72-4369-ab1b-56423b18b270,A-,50e3816d-f5b4-4031-8603-caf80f1a8f9d,0993a2c1-aed7-4f24-8941-f087875a1452
4ebbc0d0-b789-4314-873a-93c72b2b52fd,D,d0888309-eab2-4d32-a5c1-1175589467dd,ac518176-f76d-4144-8b14-78a25bbe0eff
a0101423-db2e-4680-a160-31d17afb6064,B+,e0ac5966-9839-4842-9bd0-33fbc80e8517,4873d81e-3026-4c70-a6b5-3ae760ca7b46
6959b1bb-57be-4a8b-a538-7ad83a04458c,C-,4860760f-0fbc-433c-8dda-59c45de06cb3,7cef21df-99bf-471e-afd8-aab72256ee2b
97f373dc-ed88-4cb6-9da9-aa136bb730de,D,0c875ed5-972f-4b48-8d21-40cc27ff8087,b8aebd1a-7605-4223-948e-2e72c691978b
f00f542b-3091-4f89-bba6-6a30afb1215a,F-,3e35dc85-2961-4459-8a83-794ae5cae5c9,89cd69d2-03a7-41b8-8a0a-4f363f728c9b
